 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),    APmag,  S-brt,             delta,     deldot,     S-O-T,/r,     S-T-O,  Sky_motion, Sky_mot_PA, RelVel-ANG,  Lun_Sky_Brt, sky_SNR,
***************************************************************************************************************************************************************************************
$$SOE
 1957-May-27 00:00, , , 00 16 11.83, -03 57 23.0,    8.027,  5.100,  2.58578378674285,-16.9270282,   64.0099,/L,   23.0412,   0.9826973,  72.359895,  -28.86052,         n.a.,    n.a.,
 1957-Jun-03 00:00, , , 00 26 30.39, -03 09 18.8,    7.992,  5.127,  2.51604124013577,-17.5583755,   68.0226,/L,   23.7670,   0.9409170,  73.032227,  -31.53375,         n.a.,    n.a.,
 1957-Jun-10 00:00, , , 00 36 22.72, -02 25 22.9,    7.951,  5.152,  2.44395629998789,-18.0888764,   72.1408,/L,   24.3794,   0.8951784,  73.859583,  -34.37357,         n.a.,    n.a.,
 1957-Jun-17 00:00, , , 00 45 46.56, -01 46 00.9,    7.903,  5.174,  2.36988186466486,-18.5453203,   76.3795,/L,   24.8670,   0.8450844,  74.881890,  -37.45490,         n.a.,    n.a.,
 1957-Jun-24 00:00, , , 00 54 38.76, -01 11 42.2,    7.848,  5.193,  2.29412418985885,-18.9160870,   80.7602,/L,   25.2150,   0.7889601,  76.150650,  -40.84695,         n.a.,    n.a.,
 1957-Jul-01 00:00, , , 01 02 55.06, -00 42 57.9,    7.785,  5.209,  2.21711189337921,-19.1572820,   85.3046,/L,   25.4040,   0.7258160,  77.730266,  -44.56301,         n.a.,    n.a.,
 1957-Jul-08 00:00, , , 01 10 30.87, -00 20 15.8,    7.714,  5.220,  2.13944310801016,-19.2428666,   90.0301,/L,   25.4145,   0.6563629,  79.721917,  -48.58414,         n.a.,    n.a.,
 1957-Jul-15 00:00, , , 01 17 21.69, -00 04 01.1,    7.635,  5.226,  2.06170796116799,-19.1907655,   94.9576,/L,   25.2276,   0.5803149,  82.341694,  -52.99779,         n.a.,    n.a.,
 1957-Jul-22 00:00, , , 01 23 21.96, +00 05 18.6,    7.548,  5.227,  1.98449286554764,-18.9781951,  100.1159,/L,   24.8203,   0.4963892,  85.992539,  -57.89436,         n.a.,    n.a.,
 1957-Jul-29 00:00, , , 01 28 24.95, +00 07 16.1,    7.453,  5.223,  1.90855365861143,-18.5484279,  105.5344,/L,   24.1659,   0.4049223,  91.469933,  -63.26824,         n.a.,    n.a.,
 1957-Aug-05 00:00, , , 01 32 23.96, +00 01 33.1,    7.351,  5.211,  1.83486866661141,-17.8636748,  111.2347,/L,   23.2388,   0.3104090,  100.52626,  -68.92291,         n.a.,    n.a.,
 1957-Aug-12 00:00, , , 01 35 13.05, -00 11 58.8,    7.240,  5.193,  1.76444795112369,-16.9319590,  117.2352,/L,   22.0186,   0.2223885,  117.77249,  -74.35065,         n.a.,    n.a.,
 1957-Aug-19 00:00, , , 01 36 46.16, -00 33 21.2,    7.124,  5.167,  1.69834306875837,-15.7198481,  123.5559,/L,   20.4860,   0.1698154,  152.16653,  -77.49589,         n.a.,    n.a.,
 1957-Aug-26 00:00, , , 01 36 57.66, -01 02 20.4,    7.002,  5.131,  1.63780530654092,-14.1670938,  130.2066,/L,   18.6273,   0.1993581,  193.14368,  -74.43293,         n.a.,    n.a.,
 1957-Sep-02 00:00, , , 01 35 44.55, -01 38 13.5,    6.876,  5.085,  1.58429284785259,-12.2488001,  137.1667,/L,   16.4464,   0.2883939,  216.39217,  -65.73022,         n.a.,    n.a.,
 1957-Sep-09 00:00, , , 01 33 08.08, -02 19 46.3,    6.750,  5.027,  1.53921145840984, -9.9995072,  144.3744,/L,   13.9754,   0.3922188,  228.18251,  -53.88007,         n.a.,    n.a.,
 1957-Sep-16 00:00, , , 01 29 13.06, -03 05 17.7,    6.624,  4.957,  1.50387766393031, -7.4267046,  151.7025,/L,   11.2849,   0.4904536,  235.28744,  -39.79677,         n.a.,    n.a.,
 1957-Sep-23 00:00, , , 01 24 08.97, -03 52 34.3,    6.505,  4.877,  1.47958997444527, -4.5385176,  158.8541,/L,    8.5263,   0.5700306,  240.34504,  -24.00171,         n.a.,    n.a.,
 1957-Sep-30 00:00, , , 01 18 11.77, -04 38 49.8,    6.404,  4.795,  1.46750909228233, -1.4103960,  165.0199,/L,    6.0707,   0.6190598,  244.43553,  -7.324178,         n.a.,    n.a.,
 1957-Oct-07 00:00, , , 01 11 43.21, -05 21 08.3,    6.362,  4.750,  1.46832423164202,  1.8222662,  168.0151,/L,    4.8496,   0.6324259,  248.15039,  9.2155219,         n.a.,    n.a.,
 1957-Oct-14 00:00, , , 01 05 07.01, -05 56 51.8,    6.427,  4.791,  1.48225469868732,  5.0640444,  165.5393,/T,    5.8064,   0.6100992,  251.93919,  24.851788,         n.a.,    n.a.,
 1957-Oct-21 00:00, , , 00 58 46.98, -06 23 50.6,    6.555,  4.875,  1.50917714474498,  8.2353084,  159.5489,/T,    8.1025,   0.5543160,  256.26090,  39.155809,         n.a.,    n.a.,
 1957-Oct-28 00:00, , , 00 53 05.91, -06 40 31.2,    6.703,  4.960,  1.54859251124160, 11.2202737,  152.3951,/T,   10.7275,   0.4699696,  261.78409,  51.899282,         n.a.,    n.a.,
 1957-Nov-04 00:00, , , 00 48 22.71, -06 46 11.4,    6.855,  5.034,  1.59949902510188, 13.9100915,  144.9811,/T,   13.2724,   0.3689158,  269.81118,  62.851242,         n.a.,    n.a.,
 1957-Nov-11 00:00, , , 00 44 49.65, -06 40 58.0,    7.008,  5.097,  1.66063129722376, 16.2786109,  137.6325,/T,   15.5787,   0.2667067,  283.50967,  71.794568,         n.a.,    n.a.,
 1957-Nov-18 00:00, , , 00 42 33.35, -06 25 26.2,    7.157,  5.149,  1.73069996804524, 18.3306433,  130.4806,/T,   17.5797,   0.1876800,  310.33141,  77.910061,         n.a.,    n.a.,
 1957-Nov-25 00:00, , , 00 41 36.72, -06 00 26.0,    7.302,  5.192,  1.80838379327888, 20.0378183,  123.5857,/T,   19.2478,   0.1767616,  351.92450,  79.085559,         n.a.,    n.a.,
 1957-Dec-02 00:00, , , 00 41 59.00, -05 27 01.2,    7.440,  5.225,  1.89223499842196, 21.3859959,  116.9737,/T,   20.5805,   0.2390655,  21.982352,  75.657484,         n.a.,    n.a.,
 1957-Dec-09 00:00, , , 00 43 35.94, -04 46 21.3,    7.570,  5.251,  1.98088302767557, 22.4200266,  110.6418,/T,   21.5937,   0.3269454,  36.862727,  70.752067,         n.a.,    n.a.,
 1957-Dec-16 00:00, , , 00 46 21.83, -03 59 30.6,    7.691,  5.270,  2.07316562791784, 23.1886850,  104.5717,/T,   22.3106,   0.4172772,  44.890501,  65.727024,         n.a.,    n.a.,
 1957-Dec-23 00:00, , , 00 50 11.19, -03 07 24.2,    7.804,  5.284,  2.16801866671897, 23.6877837,   98.7455,/T,   22.7544,   0.5034148,  49.877816,  60.884671,         n.a.,    n.a.,
 1957-Dec-30 00:00, , , 00 54 58.22, -02 10 55.0,    7.907,  5.292,  2.26434228439562, 23.9222047,   93.1482,/T,   22.9504,   0.5818422,  53.266089,  56.347323,         n.a.,    n.a.,
 1958-Jan-06 00:00, , , 01 00 36.64, -01 10 53.3,    8.001,  5.297,  2.36115773586599, 23.9402431,   87.7598,/T,   22.9263,   0.6515186,  55.722799,  52.162166,         n.a.,    n.a.,
 1958-Jan-13 00:00, , , 01 07 00.65, -00 08 01.8,    8.086,  5.298,  2.45769344779315, 23.7873756,   82.5562,/T,   22.7079,   0.7135369,  57.623495,  48.294073,         n.a.,    n.a.,
 1958-Jan-20 00:00, , , 01 14 05.71, +00 57 04.1,    8.162,  5.295,  2.55325085308579, 23.4519160,   77.5181,/T,   22.3160,   0.7690570,  59.191638,  44.654833,         n.a.,    n.a.,
 1958-Jan-27 00:00, , , 01 21 47.69, +02 03 50.3,    8.230,  5.289,  2.64707525508369, 22.9348896,   72.6337,/T,   21.7702,   0.8176660,  60.527822,  41.237070,         n.a.,    n.a.,
 1958-Feb-03 00:00, , , 01 30 02.38, +03 11 43.5,    8.289,  5.279,  2.73850721405118, 22.2762672,   67.8903,/T,   21.0906,   0.8595873,  61.696613,  38.054964,         n.a.,    n.a.,
 1958-Feb-10 00:00, , , 01 38 46.16, +04 20 14.6,    8.340,  5.267,  2.82706437160776, 21.5154305,   63.2720,/T,   20.2947,   0.8962235,  62.758400,  35.086476,         n.a.,    n.a.,
 1958-Feb-17 00:00, , , 01 47 56.49, +05 28 59.0,    8.384,  5.252,  2.91231224530423, 20.6339811,   58.7647,/T,   19.3957,   0.9287603,  63.765346,  32.253557,         n.a.,    n.a.,
 1958-Feb-24 00:00, , , 01 57 31.08, +06 37 32.2,    8.420,  5.235,  2.99373866629603, 19.6288266,   54.3617,/T,   18.4060,   0.9568375,  64.734458,  29.545636,         n.a.,    n.a.,
 1958-Mar-03 00:00, , , 02 07 27.48, +07 45 29.5,    8.449,  5.216,  3.07090550465470, 18.5337900,   50.0567,/T,   17.3385,   0.9805369,  65.677321,  26.982105,         n.a.,    n.a.,
 1958-Mar-10 00:00, , , 02 17 43.54, +08 52 28.6,    8.471,  5.194,  3.14353135631865, 17.3849374,   45.8399,/T,   16.2046,   1.0009292,  66.612843,  24.561459,         n.a.,    n.a.,
 1958-Mar-17 00:00, , , 02 28 17.98, +09 58 10.5,    8.486,  5.169,  3.21137216062260, 16.1606610,   41.7008,/T,   15.0124,   1.0189871,  67.562349,  22.219102,         n.a.,    n.a.,
 1958-Mar-24 00:00, , , 02 39 09.53, +11 02 16.0,    8.494,  5.141,  3.27409099357072, 14.8542785,   37.6347,/T,   13.7693,   1.0342442,  68.527493,  19.941948,         n.a.,    n.a.,
 1958-Mar-31 00:00, , , 02 50 16.65, +12 04 25.6,    8.496,  5.110,  3.33140917171809, 13.4954080,   33.6386,/T,   12.4840,   1.0465977,  69.508729,  17.751103,         n.a.,    n.a.,
 1958-Apr-07 00:00, , , 03 01 37.90, +13 04 21.6,    8.491,  5.076,  3.38319075806378, 12.1178452,   29.7073,/T,   11.1644,   1.0568470,  70.513518,  15.657574,         n.a.,    n.a.,
 1958-Apr-14 00:00, , , 03 13 12.48, +14 01 49.0,    8.479,  5.039,  3.42933271404353, 10.6988360,   25.8326,/T,    9.8158,   1.0658239,  71.552206,  13.607599,         n.a.,    n.a.,
 1958-Apr-21 00:00, , , 03 24 59.56, +14 56 32.7,    8.460,  4.997,  3.46962757053078,  9.2278470,   22.0116,/T,    8.4436,   1.0729922,  72.621204,  11.583178,         n.a.,    n.a.,
 1958-Apr-28 00:00, , , 03 36 57.85, +15 48 18.1,    8.434,  4.952,  3.50391155899920,  7.7313679,   18.2457,/T,    7.0551,   1.0781021,  73.716803,  9.6046754,         n.a.,    n.a.,
 1958-May-05 00:00, , , 03 49 06.08, +16 36 51.8,    8.399,  4.901,  3.53215395672861,  6.2414449,   14.5393,/T,    5.6594,   1.0817720,  74.841441,  7.6905777,         n.a.,    n.a.,
 1958-May-12 00:00, , , 04 01 23.47, +17 22 02.9,    8.356,  4.844,  3.55435426465036,  4.7353156,   10.9032,/T,    4.2670,   1.0847435,  75.999441,  5.7961299,         n.a.,    n.a.,
 1958-May-19 00:00, , , 04 13 49.18, +18 03 41.2,    8.302,  4.779,  3.57040009003084,  3.1987549,    7.3887,/T,    2.9037,   1.0864457,  77.184298,  3.8970900,         n.a.,    n.a.,
 1958-May-26 00:00, , , 04 26 21.83, +18 41 37.2,    8.239,  4.708,  3.58020894179048,  1.6558865,    4.2388,/T,    1.6707,   1.0864968,  78.389813,  2.0113368,         n.a.,    n.a.,
 1958-Jun-02 00:00, , , 04 38 59.98, +19 15 43.2,    8.207,  4.671,  3.58382637020731,  0.1379762,    2.9220,/L,    1.1518,   1.0853928,  79.615354,  0.1625178,         n.a.,    n.a.,
 1958-Jun-09 00:00, , , 04 51 42.62, +19 45 53.5,    8.261,  4.722,  3.58132695668000, -1.3771332,    5.0966,/L,    2.0078,   1.0838055,  80.860962,  -1.686837,         n.a.,    n.a.,
 1958-Jun-16 00:00, , , 05 04 28.69, +20 12 03.9,    8.325,  4.786,  3.57267101710499, -2.9063446,    8.3779,/L,    3.2974,   1.0811433,  82.118011,  -3.567459,         n.a.,    n.a.,
 1958-Jun-23 00:00, , , 05 17 16.58, +20 34 11.7,    8.377,  4.842,  3.55783707730817, -4.4272825,   11.8845,/L,    4.6665,   1.0768862,  83.378508,  -5.466000,         n.a.,    n.a.,
 1958-Jun-30 00:00, , , 05 30 04.52, +20 52 16.0,    8.420,  4.892,  3.53693165725941, -5.9079883,   15.4688,/L,    6.0510,   1.0714339,  84.639784,  -7.354345,         n.a.,    n.a.,
 1958-Jul-07 00:00, , , 05 42 51.23, +21 06 18.0,    8.455,  4.936,  3.51009194778715, -7.3696456,   19.0977,/L,    7.4322,   1.0653929,  85.898593,  -9.264658,         n.a.,    n.a.,
 1958-Jul-14 00:00, , , 05 55 35.39, +21 16 21.0,    8.481,  4.976,  3.47734357114178, -8.8302011,   22.7656,/L,    8.8017,   1.0581385,  87.144698,  -11.23402,         n.a.,    n.a.,
 1958-Jul-21 00:00, , , 06 08 15.12, +21 22 30.5,    8.501,  5.011,  3.43872273337165,-10.2683899,   26.4720,/L,   10.1520,   1.0489896,  88.368911,  -13.25626,         n.a.,    n.a.,
 1958-Jul-28 00:00, , , 06 20 48.37, +21 24 54.1,    8.513,  5.044,  3.39439818470735,-11.6498683,   30.2173,/L,   11.4761,   1.0382426,  89.567323,  -15.29923,         n.a.,    n.a.,
 1958-Aug-04 00:00, , , 06 33 13.60, +21 23 41.5,    8.519,  5.073,  3.34457558735511,-12.9943875,   34.0066,/L,   12.7694,   1.0264312,  90.734091,  -17.39153,         n.a.,    n.a.,
 1958-Aug-11 00:00, , , 06 45 29.23, +21 19 04.5,    8.519,  5.100,  3.28935626242754,-14.3190745,   37.8498,/L,   14.0274,   1.0128508,  91.857406,  -19.57712,         n.a.,    n.a.,
 1958-Aug-18 00:00, , , 06 57 33.13, +21 11 18.2,    8.512,  5.125,  3.22885069303534,-15.6027693,   41.7550,/L,   15.2431,   0.9966128,  92.926754,  -21.86046,         n.a.,    n.a.,
 1958-Aug-25 00:00, , , 07 09 22.94, +21 00 40.3,    8.498,  5.148,  3.16331098314048,-16.8070577,   45.7274,/L,   16.4084,   0.9778660,  93.936881,  -24.20673,         n.a.,    n.a.,
 1958-Sep-01 00:00, , , 07 20 56.77, +20 47 30.0,    8.478,  5.169,  3.09303883472517,-17.9493330,   49.7746,/L,   17.5165,   0.9570447,  94.878501,  -26.64247,         n.a.,    n.a.,
 1958-Sep-08 00:00, , , 07 32 12.68, +20 32 09.4,    8.451,  5.189,  3.01824352295574,-19.0439545,   53.9094,/L,   18.5602,   0.9332729,  95.735876,  -29.22078,         n.a.,    n.a.,
 1958-Sep-15 00:00, , , 07 43 08.06, +20 15 04.5,    8.417,  5.205,  2.93915083013278,-20.0679709,   58.1449,/L,   19.5289,   0.9053692,  96.493440,  -31.96165,         n.a.,    n.a.,
 1958-Sep-22 00:00, , , 07 53 39.89, +19 56 44.6,    8.376,  5.220,  2.85614349338955,-20.9771465,   62.4904,/L,   20.4101,   0.8732536,  97.139846,  -34.83144,         n.a.,    n.a.,
 1958-Sep-29 00:00, , , 08 03 45.58, +19 37 40.7,    8.327,  5.232,  2.76967518377065,-21.7846700,   66.9562,/L,   21.1922,   0.8372138,  97.654540,  -37.85593,         n.a.,    n.a.,
 1958-Oct-06 00:00, , , 08 13 22.30, +19 18 27.0,    8.270,  5.241,  2.68012614261785,-22.4997250,   71.5593,/L,   21.8620,   0.7960756,  98.003773,  -41.10261,         n.a.,    n.a.,
 1958-Oct-13 00:00, , , 08 22 26.33, +18 59 43.1,    8.205,  5.247,  2.58791342047591,-23.0940484,   76.3194,/L,   22.4025,   0.7482651,  98.144045,  -44.61448,         n.a.,    n.a.,
 1958-Oct-20 00:00, , , 08 30 53.24, +18 42 12.6,    8.132,  5.251,  2.49363803696126,-23.5151675,   81.2533,/L,   22.7931,   0.6934476,  98.023321,  -48.36677,         n.a.,    n.a.,
 1958-Oct-27 00:00, , , 08 38 38.88, +18 26 40.2,    8.050,  5.252,  2.39800521106860,-23.7688308,   86.3765,/L,   23.0139,   0.6318408,  97.550287,  -52.38417,         n.a.,    n.a.,
 1958-Nov-03 00:00, , , 08 45 38.62, +18 13 54.4,    7.958,  5.249,  2.30167844742662,-23.8554116,   91.7130,/L,   23.0428,   0.5620849,  96.556060,  -56.75291,         n.a.,    n.a.,
 1958-Nov-10 00:00, , , 08 51 46.66, +18 04 49.1,    7.857,  5.242,  2.20539742609921,-23.7358473,   97.2914,/L,   22.8526,   0.4826200,  94.728495,  -61.54008,         n.a.,    n.a.,
 1958-Nov-17 00:00, , , 08 56 56.28, +18 00 20.3,    7.747,  5.229,  2.11013100518828,-23.3466471,  103.1383,/L,   22.4125,   0.3939581,  91.452271,  -66.71219,         n.a.,    n.a.,
 1958-Nov-24 00:00, , , 09 01 01.18, +18 01 20.6,    7.627,  5.210,  2.01699437779162,-22.6839112,  109.2754,/L,   21.6938,   0.2987159,  85.226432,  -72.19978,         n.a.,    n.a.,
 1958-Dec-01 00:00, , , 09 03 54.86, +18 08 39.9,    7.497,  5.184,  1.92709941201118,-21.7382363,  115.7297,/L,   20.6679,   0.2023106,  71.402491,  -77.76781,         n.a.,    n.a.,
 1958-Dec-08 00:00, , , 09 05 30.20, +18 23 03.7,    7.359,  5.150,  1.84167445614815,-20.4608096,  122.5316,/L,   19.3046,   0.1319873,  34.938124,  -81.82786,         n.a.,    n.a.,
 1958-Dec-15 00:00, , , 09 05 40.49, +18 45 03.1,    7.213,  5.106,  1.76219974955120,-18.7892721,  129.7017,/L,   17.5782,   0.1610413,  342.63554,  -79.65348,         n.a.,    n.a.,
 1958-Dec-22 00:00, , , 09 04 21.88, +19 14 41.8,    7.060,  5.052,  1.69026838631839,-16.7339962,  137.2406,/L,   15.4773,   0.2638205,  318.67557,  -72.14572,         n.a.,    n.a.,
 1958-Dec-29 00:00, , , 09 01 33.55, +19 51 34.0,    6.903,  4.985,  1.62738856965040,-14.3124770,  145.1350,/L,   13.0074,   0.3818785,  308.62879,  -62.30739,         n.a.,    n.a.,
 1959-Jan-05 00:00, , , 08 57 18.20, +20 34 39.3,    6.741,  4.903,  1.57504197508560,-11.5211192,  153.3488,/L,   10.1943,   0.4947797,  303.16611,  -50.73144,         n.a.,    n.a.,
 1959-Jan-12 00:00, , , 08 51 44.30, +21 22 13.9,    6.575,  4.802,  1.53471073203103, -8.3804761,  161.7838,/L,    7.1029,   0.5879102,  299.59899,  -37.54172,         n.a.,    n.a.,
 1959-Jan-19 00:00, , , 08 45 08.59, +22 11 53.1,    6.402,  4.675,  1.50758942325245, -5.0096818,  170.1239,/L,    3.9021,   0.6493026,  296.97673,  -22.95160,         n.a.,    n.a.,
 1959-Jan-26 00:00, , , 08 37 54.19, +23 00 55.7,    6.265,  4.562,  1.49433812314588, -1.5385931,  175.6380,/L,    1.7328,   0.6727658,  294.85846,  -7.221322,         n.a.,    n.a.,
 1959-Feb-02 00:00, , , 08 30 27.94, +23 46 46.9,    6.378,  4.676,  1.49514845786176,  1.9322233,  169.9804,/T,    3.9741,   0.6559646,  293.03905,  9.2513858,         n.a.,    n.a.,
 1959-Feb-09 00:00, , , 08 23 18.92, +24 27 13.5,    6.525,  4.802,  1.50981276389415,  5.2899723,  161.6252,/T,    7.2417,   0.5984120,  291.48364,  25.839944,         n.a.,    n.a.,
 1959-Feb-16 00:00, , , 08 16 55.97, +25 00 42.2,    6.667,  4.903,  1.53755836597643,  8.3810316,  153.1922,/T,   10.4305,   0.5058887,  290.24439,  41.710252,         n.a.,    n.a.,
 1959-Feb-23 00:00, , , 08 11 42.46, +25 26 31.1,    6.807,  4.983,  1.57709434715832, 11.1141519,  144.9926,/T,   13.3687,   0.3893955,  289.38702,  56.258984,         n.a.,    n.a.,
 1959-Mar-02 00:00, , , 08 07 53.92, +25 44 39.7,    6.943,  5.048,  1.62692501260359, 13.4760990,  137.1272,/T,   15.9847,   0.2593416,  289.08880,  69.269623,         n.a.,    n.a.,
 1959-Mar-09 00:00, , , 08 05 39.50, +25 55 28.4,    7.076,  5.098,  1.68554922627899, 15.4577404,  129.6397,/T,   18.2437,   0.1225370,  290.59796,  80.825037,         n.a.,    n.a.,
 1959-Mar-16 00:00, , , 08 05 03.05, +25 59 30.2,    7.204,  5.138,  1.75135889801444, 17.0297326,  122.5518,/T,   20.1333,   0.0172676,  72.535503,  88.770289,         n.a.,    n.a.,
 1959-Mar-23 00:00, , , 08 06 02.67, +25 57 24.7,    7.325,  5.166,  1.82272915285358, 18.2168807,  115.8612,/T,   21.6627,   0.1446553,  101.52060,  80.076215,         n.a.,    n.a.,
 1959-Mar-30 00:00, , , 08 08 32.31, +25 49 47.3,    7.438,  5.186,  1.89823574782555, 19.0889672,  109.5449,/T,   22.8556,   0.2645666,  103.10473,  72.358579,         n.a.,    n.a.,
 1959-Apr-06 00:00, , , 08 12 24.69, +25 37 02.6,    7.542,  5.198,  1.97670839499974, 19.6834240,  103.5730,/T,   23.7387,   0.3751951,  103.74304,  65.512980,         n.a.,    n.a.,
 1959-Apr-13 00:00, , , 08 17 32.32, +25 19 29.0,    7.638,  5.203,  2.05702063503751, 20.0021289,   97.9212,/T,   24.3389,   0.4756533,  104.19596,  59.404741,         n.a.,    n.a.,
 1959-Apr-20 00:00, , , 08 23 46.71, +24 57 21.9,    7.725,  5.202,  2.13812162617647, 20.0824699,   92.5632,/T,   24.6861,   0.5650311,  104.64575,  53.976545,         n.a.,    n.a.,
 1959-Apr-27 00:00, , , 08 30 59.05, +24 30 52.4,    7.803,  5.196,  2.21917512946375, 19.9901069,   87.4678,/T,   24.8112,   0.6439895,  105.15474,  49.167001,         n.a.,    n.a.,
 1959-May-04 00:00, , , 08 39 01.76, +24 00 05.3,    7.872,  5.185,  2.29956250199121, 19.7499146,   82.6036,/T,   24.7399,   0.7149518,  105.71302,  44.821186,         n.a.,    n.a.,
 1959-May-11 00:00, , , 08 47 48.45, +23 25 04.1,    7.933,  5.171,  2.37865736829688, 19.3520324,   77.9483,/T,   24.4936,   0.7783911,  106.30044,  40.848180,         n.a.,    n.a.,
 1959-May-18 00:00, , , 08 57 12.78, +22 45 54.3,    7.986,  5.154,  2.45586010331919, 18.8203637,   73.4832,/T,   24.0937,   0.8342508,  106.91655,  37.231636,         n.a.,    n.a.,
 1959-May-25 00:00, , , 09 07 08.71, +22 02 42.1,    8.031,  5.134,  2.53072711978706, 18.2056570,   69.1870,/T,   23.5607,   0.8833717,  107.56301,  33.966927,         n.a.,    n.a.,
 1959-Jun-01 00:00, , , 09 17 31.43, +21 15 31.1,    8.069,  5.112,  2.60297621840710, 17.5204135,   65.0371,/T,   22.9107,   0.9278590,  108.22001,  30.967387,         n.a.,    n.a.,
 1959-Jun-08 00:00, , , 09 28 17.25, +20 24 25.9,    8.100,  5.087,  2.67227135718900, 16.7440208,   61.0180,/T,   22.1559,   0.9680204,  108.86740,  28.166195,         n.a.,    n.a.,
 1959-Jun-15 00:00, , , 09 39 22.50, +19 29 34.9,    8.125,  5.060,  2.73826091940002, 15.8900674,   57.1185,/T,   21.3091,   1.0036102,  109.50098,  25.561192,         n.a.,    n.a.,
 1959-Jun-22 00:00, , , 09 50 43.69, +18 31 08.2,    8.143,  5.030,  2.80070998331051, 15.0001925,   53.3260,/T,   20.3827,   1.0351168,  110.12044,  23.170321,         n.a.,    n.a.,
 1959-Jun-29 00:00, , , 10 02 18.29, +17 29 14.4,    8.156,  5.000,  2.85951366437616, 14.0811740,   49.6246,/T,   19.3863,   1.0641630,  110.71141,  20.944451,         n.a.,    n.a.,
 1959-Jul-06 00:00, , , 10 14 04.58, +16 24 02.8,    8.162,  4.968,  2.91449215418891, 13.1064034,   46.0030,/T,   18.3263,   1.0908569,  111.25971,  18.827869,         n.a.,    n.a.,
 1959-Jul-13 00:00, , , 10 26 00.85, +15 15 46.4,    8.163,  4.935,  2.96542283208810, 12.0827434,   42.4548,/T,   17.2102,   1.1147378,  111.76328,  16.820607,         n.a.,    n.a.,
 1959-Jul-20 00:00, , , 10 38 05.30, +14 04 40.1,    8.159,  4.900,  3.01217741762699, 11.0473463,   38.9729,/T,   16.0462,   1.1360134,  112.22307,  14.949550,         n.a.,    n.a.,
 1959-Jul-27 00:00, , , 10 50 16.88, +12 50 57.2,    8.149,  4.864,  3.05474298456939, 10.0049957,   35.5469,/T,   14.8403,   1.1559728,  112.62890,  13.187260,         n.a.,    n.a.,
 1959-Aug-03 00:00, , , 11 02 35.18, +11 34 51.1,    8.133,  4.826,  3.09302601389157,  8.9264336,   32.1685,/T,   13.5964,   1.1746417,  112.97105,  11.484512,         n.a.,    n.a.,
 1959-Aug-10 00:00, , , 11 14 59.67, +10 16 38.4,    8.113,  4.786,  3.12687221432911,  7.8134964,   28.8347,/T,   12.3197,   1.1914222,  113.24937,  9.8384849,         n.a.,    n.a.,
 1959-Aug-17 00:00, , , 11 27 29.61, +08 56 37.5,    8.087,  4.745,  3.15620798159121,  6.7016653,   25.5443,/T,   11.0170,   1.2063245,  113.46593,  8.2798466,         n.a.,    n.a.,
 1959-Aug-24 00:00, , , 11 40 04.82, +07 35 05.5,    8.055,  4.701,  3.18107050342104,  5.5955637,   22.2941,/T,    9.6942,   1.2204301,  113.61321,  6.7944594,         n.a.,    n.a.,
 1959-Aug-31 00:00, , , 11 52 45.60, +06 12 18.9,    8.018,  4.656,  3.20141906123822,  4.4656354,   19.0839,/T,    8.3567,   1.2337517,  113.68447,  5.3381645,         n.a.,    n.a.,
 1959-Sep-07 00:00, , , 12 05 32.08, +04 48 36.9,    7.975,  4.609,  3.21714095449728,  3.3095654,   15.9240,/T,    7.0138,   1.2456153,  113.68073,  3.9031088,         n.a.,    n.a.,
 1959-Sep-14 00:00, , , 12 18 24.10, +03 24 20.9,    7.925,  4.559,  3.22819425116350,  2.1627755,   12.8410,/T,    5.6826,   1.2558667,  113.60483,  2.5214326,         n.a.,    n.a.,
 1959-Sep-21 00:00, , , 12 31 21.82, +01 59 50.9,    7.870,  4.506,  3.23465063556787,  1.0309465,    9.8927,/T,    4.3942,   1.2654649,  113.45099,  1.1880210,         n.a.,    n.a.,
 1959-Sep-28 00:00, , , 12 44 25.86, +00 35 25.9,    7.812,  4.452,  3.23651092794312, -0.1142528,    7.2341,/T,    3.2222,   1.2744382,  113.21467,  -0.136951,         n.a.,    n.a.,
 1959-Oct-05 00:00, , , 12 57 36.58, -00 48 32.6,    7.760,  4.409,  3.23369844497925, -1.2785267,    5.3221,/T,    2.3743,   1.2820772,  112.89768,  -1.467106,         n.a.,    n.a.,
 1959-Oct-12 00:00, , , 13 10 53.91, -02 11 41.0,    7.744,  4.403,  3.22619825577042, -2.4260032,    5.0967,/T,    2.2743,   1.2880662,  112.50362,  -2.770711,         n.a.,    n.a.,
 1959-Oct-19 00:00, , , 13 24 18.02, -03 33 37.3,    7.769,  4.442,  3.21411730893610, -3.5487350,    6.7412,/L,    3.0070,   1.2933020,  112.02846,  -4.045516,         n.a.,    n.a.,
 1959-Oct-26 00:00, , , 13 37 49.39, -04 54 00.3,    7.806,  4.496,  3.19750095698382, -4.6731573,    9.3273,/L,    4.1564,   1.2978390,  111.46980,  -5.327938,         n.a.,    n.a.,
 1959-Nov-02 00:00, , , 13 51 28.24, -06 12 27.7,    7.842,  4.551,  3.17631582746015, -5.8074480,   12.2893,/L,    5.4658,   1.3009567,  110.83062,  -6.637275,         n.a.,    n.a.,
